province_std,region,province_original,year,nationality,total_detentions
Bizkaia,CONTINENTE AMERICANO,Bizkaia,2020,Ecuador,340
Bizkaia,CONTINENTE ASIÁTICO,Bizkaia,2020,Filipinas,0
Bizkaia,CONTINENTE EUROPEO,Bizkaia,2020,Francia,190
Bizkaia,CONTINENTE AFRICANO,Bizkaia,2020,Gambia,50
Bizkaia,CONTINENTE AFRICANO,Bizkaia,2020,Ghana,30
Bizkaia,CONTINENTE AFRICANO,Bizkaia,2020,Guinea Bisau,140
Bizkaia,CONTINENTE AFRICANO,Bizkaia,2020,Guinea Ecuatorial,110
Bizkaia,CONTINENTE EUROPEO,Bizkaia,2020,Holanda,0
Bizkaia,CONTINENTE ASIÁTICO,Bizkaia,2020,India,0
Bizkaia,CONTINENTE ASIÁTICO,Bizkaia,2020,Irán,30
Bizkaia,CONTINENTE EUROPEO,Bizkaia,2020,Italia,40
Bizkaia,CONTINENTE EUROPEO,Bizkaia,2020,Lituania,30
Bizkaia,CONTINENTE AFRICANO,Bizkaia,2020,Mali,30
Bizkaia,CONTINENTE AFRICANO,Bizkaia,2020,Marruecos,4920
Bizkaia,CONTINENTE AFRICANO,Bizkaia,2020,Nigeria,160
Bizkaia,CONTINENTE ASIÁTICO,Bizkaia,2020,Paquistán,110
Bizkaia,CONTINENTE AMERICANO,Bizkaia,2020,Paraguay,390
Bizkaia,CONTINENTE AMERICANO,Bizkaia,2020,Perú,180
Bizkaia,CONTINENTE EUROPEO,Bizkaia,2020,Polonia,30
Bizkaia,CONTINENTE EUROPEO,Bizkaia,2020,Portugal,130
Bizkaia,CONTINENTE EUROPEO,Bizkaia,2020,Reino Unido,40
Bizkaia,CONTINENTE AMERICANO,Bizkaia,2020,Rep. Dominicana,160
Bizkaia,CONTINENTE AFRICANO,Bizkaia,2020,Resto África,480
Bizkaia,CONTINENTE AMERICANO,Bizkaia,2020,Resto América,530
Bizkaia,CONTINENTE ASIÁTICO,Bizkaia,2020,Resto de Asia,50
Bizkaia,CONTINENTE EUROPEO,Bizkaia,2020,Resto de Europa,380
Bizkaia,CONTINENTE EUROPEO,Bizkaia,2020,Rumanía,640
Bizkaia,CONTINENTE EUROPEO,Bizkaia,2020,Rusia,80
Bizkaia,CONTINENTE AFRICANO,Bizkaia,2020,Senegal,250
Bizkaia,CONTINENTE EUROPEO,Bizkaia,2020,Ucrania,20
Bizkaia,CONTINENTE AMERICANO,Bizkaia,2020,Uruguay,30
Bizkaia,CONTINENTE AMERICANO,Bizkaia,2020,Venezuela,230
Gipuzkoa,CONTINENTE EUROPEO,Gipuzkoa,2020,Alemania,40
Gipuzkoa,CONTINENTE AFRICANO,Gipuzkoa,2020,Argelia,1170
Gipuzkoa,CONTINENTE AMERICANO,Gipuzkoa,2020,Argentina,60
Gipuzkoa,CONTINENTE ASIÁTICO,Gipuzkoa,2020,Bangladesh,10
Gipuzkoa,CONTINENTE EUROPEO,Gipuzkoa,2020,Bélgica,10
Gipuzkoa,CONTINENTE AMERICANO,Gipuzkoa,2020,Bolivia,90
Gipuzkoa,CONTINENTE AMERICANO,Gipuzkoa,2020,Brasil,180
Gipuzkoa,CONTINENTE EUROPEO,Gipuzkoa,2020,Bulgaría,30
Gipuzkoa,CONTINENTE AFRICANO,Gipuzkoa,2020,Camerún,30
Gipuzkoa,CONTINENTE AMERICANO,Gipuzkoa,2020,Chile,10
Gipuzkoa,CONTINENTE ASIÁTICO,Gipuzkoa,2020,China,20
Gipuzkoa,CONTINENTE AMERICANO,Gipuzkoa,2020,Colombia,620
Gipuzkoa,CONTINENTE AMERICANO,Gipuzkoa,2020,Cuba,130
Gipuzkoa,CONTINENTE AMERICANO,Gipuzkoa,2020,Ecuador,390
Gipuzkoa,CONTINENTE ASIÁTICO,Gipuzkoa,2020,Filipinas,10
Gipuzkoa,CONTINENTE EUROPEO,Gipuzkoa,2020,Francia,800
Gipuzkoa,CONTINENTE AFRICANO,Gipuzkoa,2020,Gambia,0
Gipuzkoa,CONTINENTE AFRICANO,Gipuzkoa,2020,Ghana,10
Gipuzkoa,CONTINENTE AFRICANO,Gipuzkoa,2020,Guinea Bisau,10
Gipuzkoa,CONTINENTE AFRICANO,Gipuzkoa,2020,Guinea Ecuatorial,20
Gipuzkoa,CONTINENTE EUROPEO,Gipuzkoa,2020,Holanda,10
Gipuzkoa,CONTINENTE ASIÁTICO,Gipuzkoa,2020,India,30
Gipuzkoa,CONTINENTE ASIÁTICO,Gipuzkoa,2020,Irán,10
Gipuzkoa,CONTINENTE EUROPEO,Gipuzkoa,2020,Italia,40
Gipuzkoa,CONTINENTE EUROPEO,Gipuzkoa,2020,Lituania,0
Gipuzkoa,CONTINENTE AFRICANO,Gipuzkoa,2020,Mali,30
Gipuzkoa,CONTINENTE AFRICANO,Gipuzkoa,2020,Marruecos,3520
Gipuzkoa,CONTINENTE AFRICANO,Gipuzkoa,2020,Nigeria,100
Gipuzkoa,CONTINENTE ASIÁTICO,Gipuzkoa,2020,Paquistán,90
Gipuzkoa,CONTINENTE AMERICANO,Gipuzkoa,2020,Paraguay,40
Gipuzkoa,CONTINENTE AMERICANO,Gipuzkoa,2020,Perú,140
Gipuzkoa,CONTINENTE EUROPEO,Gipuzkoa,2020,Polonia,70
Gipuzkoa,CONTINENTE EUROPEO,Gipuzkoa,2020,Portugal,320
Gipuzkoa,CONTINENTE EUROPEO,Gipuzkoa,2020,Reino Unido,30
Gipuzkoa,CONTINENTE AMERICANO,Gipuzkoa,2020,Rep. Dominicana,270
Gipuzkoa,CONTINENTE AFRICANO,Gipuzkoa,2020,Resto África,350
Gipuzkoa,CONTINENTE AMERICANO,Gipuzkoa,2020,Resto América,810
Gipuzkoa,CONTINENTE ASIÁTICO,Gipuzkoa,2020,Resto de Asia,130
Gipuzkoa,CONTINENTE EUROPEO,Gipuzkoa,2020,Resto de Europa,400
Gipuzkoa,CONTINENTE EUROPEO,Gipuzkoa,2020,Rumanía,420
Gipuzkoa,CONTINENTE EUROPEO,Gipuzkoa,2020,Rusia,70
Gipuzkoa,CONTINENTE AFRICANO,Gipuzkoa,2020,Senegal,140
Gipuzkoa,CONTINENTE EUROPEO,Gipuzkoa,2020,Ucrania,100
Gipuzkoa,CONTINENTE AMERICANO,Gipuzkoa,2020,Uruguay,0
Gipuzkoa,CONTINENTE AMERICANO,Gipuzkoa,2020,Venezuela,280
Araba,CONTINENTE EUROPEO,Araba/Álava,2021,Alemania,20
Araba,CONTINENTE AFRICANO,Araba/Álava,2021,Argelia,560
Araba,CONTINENTE AMERICANO,Araba/Álava,2021,Argentina,20
Araba,CONTINENTE ASIÁTICO,Araba/Álava,2021,Bangladesh,0
Araba,CONTINENTE EUROPEO,Araba/Álava,2021,Bélgica,10
Araba,CONTINENTE AMERICANO,Araba/Álava,2021,Bolivia,100
Araba,CONTINENTE AMERICANO,Araba/Álava,2021,Brasil,50
Araba,CONTINENTE EUROPEO,Araba/Álava,2021,Bulgaría,50
Araba,CONTINENTE AFRICANO,Araba/Álava,2021,Camerún,30
Araba,CONTINENTE AMERICANO,Araba/Álava,2021,Chile,0
Araba,CONTINENTE ASIÁTICO,Araba/Álava,2021,China,10
Araba,CONTINENTE AMERICANO,Araba/Álava,2021,Colombia,500
Araba,CONTINENTE AMERICANO,Araba/Álava,2021,Cuba,40
Araba,CONTINENTE AMERICANO,Araba/Álava,2021,Ecuador,210
Araba,CONTINENTE ASIÁTICO,Araba/Álava,2021,Filipinas,0
Araba,CONTINENTE EUROPEO,Araba/Álava,2021,Francia,20
Araba,CONTINENTE AFRICANO,Araba/Álava,2021,Gambia,0
Araba,CONTINENTE AFRICANO,Araba/Álava,2021,Ghana,110
Araba,CONTINENTE AFRICANO,Araba/Álava,2021,Guinea Bisau,10
Araba,CONTINENTE AFRICANO,Araba/Álava,2021,Guinea Ecuatorial,90
Araba,CONTINENTE EUROPEO,Araba/Álava,2021,Holanda,10
Araba,CONTINENTE ASIÁTICO,Araba/Álava,2021,India,10
Araba,CONTINENTE ASIÁTICO,Araba/Álava,2021,Irán,0
Araba,CONTINENTE EUROPEO,Araba/Álava,2021,Italia,0
Araba,CONTINENTE EUROPEO,Araba/Álava,2021,Lituania,0
Araba,CONTINENTE AFRICANO,Araba/Álava,2021,Mali,30
Araba,CONTINENTE AFRICANO,Araba/Álava,2021,Marruecos,1510
Araba,CONTINENTE AFRICANO,Araba/Álava,2021,Nigeria,90
Araba,CONTINENTE ASIÁTICO,Araba/Álava,2021,Paquistán,90
Araba,CONTINENTE AMERICANO,Araba/Álava,2021,Paraguay,90
Araba,CONTINENTE AMERICANO,Araba/Álava,2021,Perú,90
Araba,CONTINENTE EUROPEO,Araba/Álava,2021,Polonia,30
Araba,CONTINENTE EUROPEO,Araba/Álava,2021,Portugal,80
Araba,CONTINENTE EUROPEO,Araba/Álava,2021,Reino Unido,0
Araba,CONTINENTE AMERICANO,Araba/Álava,2021,Rep. Dominicana,240
Araba,CONTINENTE AFRICANO,Araba/Álava,2021,Resto África,190
Araba,CONTINENTE AMERICANO,Araba/Álava,2021,Resto América,80
Araba,CONTINENTE ASIÁTICO,Araba/Álava,2021,Resto de Asia,30
Araba,CONTINENTE EUROPEO,Araba/Álava,2021,Resto de Europa,90
Araba,CONTINENTE EUROPEO,Araba/Álava,2021,Rumanía,80
Araba,CONTINENTE EUROPEO,Araba/Álava,2021,Rusia,30
Araba,CONTINENTE AFRICANO,Araba/Álava,2021,Senegal,40
Araba,CONTINENTE EUROPEO,Araba/Álava,2021,Ucrania,40
Araba,CONTINENTE AMERICANO,Araba/Álava,2021,Uruguay,10
Araba,CONTINENTE AMERICANO,Araba/Álava,2021,Venezuela,80
Bizkaia,CONTINENTE EUROPEO,Bizkaia,2021,Alemania,40
Bizkaia,CONTINENTE AFRICANO,Bizkaia,2021,Argelia,1770
Bizkaia,CONTINENTE AMERICANO,Bizkaia,2021,Argentina,40
Bizkaia,CONTINENTE ASIÁTICO,Bizkaia,2021,Bangladesh,0
Bizkaia,CONTINENTE EUROPEO,Bizkaia,2021,Bélgica,60
Bizkaia,CONTINENTE AMERICANO,Bizkaia,2021,Bolivia,800
Bizkaia,CONTINENTE AMERICANO,Bizkaia,2021,Brasil,230
Bizkaia,CONTINENTE EUROPEO,Bizkaia,2021,Bulgaría,30
Bizkaia,CONTINENTE AFRICANO,Bizkaia,2021,Camerún,90
Bizkaia,CONTINENTE AMERICANO,Bizkaia,2021,Chile,50
Bizkaia,CONTINENTE ASIÁTICO,Bizkaia,2021,China,540
Bizkaia,CONTINENTE AMERICANO,Bizkaia,2021,Colombia,1190
Bizkaia,CONTINENTE AMERICANO,Bizkaia,2021,Cuba,50
Bizkaia,CONTINENTE AMERICANO,Bizkaia,2021,Ecuador,340
Bizkaia,CONTINENTE ASIÁTICO,Bizkaia,2021,Filipinas,20
Bizkaia,CONTINENTE EUROPEO,Bizkaia,2021,Francia,50
Bizkaia,CONTINENTE AFRICANO,Bizkaia,2021,Gambia,40
Bizkaia,CONTINENTE AFRICANO,Bizkaia,2021,Ghana,10
Bizkaia,CONTINENTE AFRICANO,Bizkaia,2021,Guinea Bisau,150
Bizkaia,CONTINENTE AFRICANO,Bizkaia,2021,Guinea Ecuatorial,30
Bizkaia,CONTINENTE EUROPEO,Bizkaia,2021,Holanda,0
Bizkaia,CONTINENTE ASIÁTICO,Bizkaia,2021,India,0
Bizkaia,CONTINENTE ASIÁTICO,Bizkaia,2021,Irán,0
Bizkaia,CONTINENTE EUROPEO,Bizkaia,2021,Italia,90
Bizkaia,CONTINENTE EUROPEO,Bizkaia,2021,Lituania,0
Bizkaia,CONTINENTE AFRICANO,Bizkaia,2021,Mali,40
Bizkaia,CONTINENTE AFRICANO,Bizkaia,2021,Marruecos,5050
Bizkaia,CONTINENTE AFRICANO,Bizkaia,2021,Nigeria,130
Bizkaia,CONTINENTE ASIÁTICO,Bizkaia,2021,Paquistán,50
Bizkaia,CONTINENTE AMERICANO,Bizkaia,2021,Paraguay,410
Bizkaia,CONTINENTE AMERICANO,Bizkaia,2021,Perú,210
Bizkaia,CONTINENTE EUROPEO,Bizkaia,2021,Polonia,10
Bizkaia,CONTINENTE EUROPEO,Bizkaia,2021,Portugal,150
Bizkaia,CONTINENTE EUROPEO,Bizkaia,2021,Reino Unido,20
Bizkaia,CONTINENTE AMERICANO,Bizkaia,2021,Rep. Dominicana,140
Bizkaia,CONTINENTE AFRICANO,Bizkaia,2021,Resto África,310
Bizkaia,CONTINENTE AMERICANO,Bizkaia,2021,Resto América,960
Bizkaia,CONTINENTE ASIÁTICO,Bizkaia,2021,Resto de Asia,60
Bizkaia,CONTINENTE EUROPEO,Bizkaia,2021,Resto de Europa,490
Bizkaia,CONTINENTE EUROPEO,Bizkaia,2021,Rumanía,610
Bizkaia,CONTINENTE EUROPEO,Bizkaia,2021,Rusia,40
Bizkaia,CONTINENTE AFRICANO,Bizkaia,2021,Senegal,80
Bizkaia,CONTINENTE EUROPEO,Bizkaia,2021,Ucrania,60
Bizkaia,CONTINENTE AMERICANO,Bizkaia,2021,Uruguay,50
Bizkaia,CONTINENTE AMERICANO,Bizkaia,2021,Venezuela,590
Gipuzkoa,CONTINENTE EUROPEO,Gipuzkoa,2021,Alemania,30
Gipuzkoa,CONTINENTE AFRICANO,Gipuzkoa,2021,Argelia,1890
Gipuzkoa,CONTINENTE AMERICANO,Gipuzkoa,2021,Argentina,20
Gipuzkoa,CONTINENTE ASIÁTICO,Gipuzkoa,2021,Bangladesh,0
Gipuzkoa,CONTINENTE EUROPEO,Gipuzkoa,2021,Bélgica,40
Gipuzkoa,CONTINENTE AMERICANO,Gipuzkoa,2021,Bolivia,160
Gipuzkoa,CONTINENTE AMERICANO,Gipuzkoa,2021,Brasil,60
Gipuzkoa,CONTINENTE EUROPEO,Gipuzkoa,2021,Bulgaría,30
Gipuzkoa,CONTINENTE AFRICANO,Gipuzkoa,2021,Camerún,50
Gipuzkoa,CONTINENTE AMERICANO,Gipuzkoa,2021,Chile,70
Gipuzkoa,CONTINENTE ASIÁTICO,Gipuzkoa,2021,China,20
Gipuzkoa,CONTINENTE AMERICANO,Gipuzkoa,2021,Colombia,770
Gipuzkoa,CONTINENTE AMERICANO,Gipuzkoa,2021,Cuba,70
Gipuzkoa,CONTINENTE AMERICANO,Gipuzkoa,2021,Ecuador,200
Gipuzkoa,CONTINENTE ASIÁTICO,Gipuzkoa,2021,Filipinas,0
Gipuzkoa,CONTINENTE EUROPEO,Gipuzkoa,2021,Francia,740
Gipuzkoa,CONTINENTE AFRICANO,Gipuzkoa,2021,Gambia,0
Gipuzkoa,CONTINENTE AFRICANO,Gipuzkoa,2021,Ghana,10
Gipuzkoa,CONTINENTE AFRICANO,Gipuzkoa,2021,Guinea Bisau,30
Gipuzkoa,CONTINENTE AFRICANO,Gipuzkoa,2021,Guinea Ecuatorial,40
Gipuzkoa,CONTINENTE EUROPEO,Gipuzkoa,2021,Holanda,60
Gipuzkoa,CONTINENTE ASIÁTICO,Gipuzkoa,2021,India,50
Gipuzkoa,CONTINENTE ASIÁTICO,Gipuzkoa,2021,Irán,0
Gipuzkoa,CONTINENTE EUROPEO,Gipuzkoa,2021,Italia,80
Gipuzkoa,CONTINENTE EUROPEO,Gipuzkoa,2021,Lituania,0
Gipuzkoa,CONTINENTE AFRICANO,Gipuzkoa,2021,Mali,30
Gipuzkoa,CONTINENTE AFRICANO,Gipuzkoa,2021,Marruecos,5500
Gipuzkoa,CONTINENTE AFRICANO,Gipuzkoa,2021,Nigeria,100
Gipuzkoa,CONTINENTE ASIÁTICO,Gipuzkoa,2021,Paquistán,220
Gipuzkoa,CONTINENTE AMERICANO,Gipuzkoa,2021,Paraguay,40
Gipuzkoa,CONTINENTE AMERICANO,Gipuzkoa,2021,Perú,170
Gipuzkoa,CONTINENTE EUROPEO,Gipuzkoa,2021,Polonia,40
Gipuzkoa,CONTINENTE EUROPEO,Gipuzkoa,2021,Portugal,240
Gipuzkoa,CONTINENTE EUROPEO,Gipuzkoa,2021,Reino Unido,30
Gipuzkoa,CONTINENTE AMERICANO,Gipuzkoa,2021,Rep. Dominicana,270
Gipuzkoa,CONTINENTE AFRICANO,Gipuzkoa,2021,Resto África,440
Gipuzkoa,CONTINENTE AMERICANO,Gipuzkoa,2021,Resto América,1210
Gipuzkoa,CONTINENTE ASIÁTICO,Gipuzkoa,2021,Resto de Asia,270
Gipuzkoa,CONTINENTE EUROPEO,Gipuzkoa,2021,Resto de Europa,380
Gipuzkoa,CONTINENTE EUROPEO,Gipuzkoa,2021,Rumanía,530
Gipuzkoa,CONTINENTE EUROPEO,Gipuzkoa,2021,Rusia,60
Gipuzkoa,CONTINENTE AFRICANO,Gipuzkoa,2021,Senegal,130
Gipuzkoa,CONTINENTE EUROPEO,Gipuzkoa,2021,Ucrania,200
Gipuzkoa,CONTINENTE AMERICANO,Gipuzkoa,2021,Uruguay,30
Gipuzkoa,CONTINENTE AMERICANO,Gipuzkoa,2021,Venezuela,400
Araba,CONTINENTE EUROPEO,Araba/Álava,2022,Alemania,0
Araba,CONTINENTE AFRICANO,Araba/Álava,2022,Argelia,420
Araba,CONTINENTE AMERICANO,Araba/Álava,2022,Argentina,30
Araba,CONTINENTE ASIÁTICO,Araba/Álava,2022,Bangladesh,0
Araba,CONTINENTE EUROPEO,Araba/Álava,2022,Bélgica,0
Araba,CONTINENTE AMERICANO,Araba/Álava,2022,Bolivia,110
Araba,CONTINENTE AMERICANO,Araba/Álava,2022,Brasil,70
Araba,CONTINENTE EUROPEO,Araba/Álava,2022,Bulgaría,0
Araba,CONTINENTE AFRICANO,Araba/Álava,2022,Camerún,10
Araba,CONTINENTE AMERICANO,Araba/Álava,2022,Chile,0
Araba,CONTINENTE ASIÁTICO,Araba/Álava,2022,China,50
Araba,CONTINENTE AMERICANO,Araba/Álava,2022,Colombia,850
Araba,CONTINENTE AMERICANO,Araba/Álava,2022,Cuba,70
Araba,CONTINENTE AMERICANO,Araba/Álava,2022,Ecuador,210
Araba,CONTINENTE ASIÁTICO,Araba/Álava,2022,Filipinas,0
Araba,CONTINENTE EUROPEO,Araba/Álava,2022,Francia,40
Araba,CONTINENTE AFRICANO,Araba/Álava,2022,Gambia,0
Araba,CONTINENTE AFRICANO,Araba/Álava,2022,Ghana,20
Araba,CONTINENTE AFRICANO,Araba/Álava,2022,Guinea Bisau,10
Araba,CONTINENTE AFRICANO,Araba/Álava,2022,Guinea Ecuatorial,70
Araba,CONTINENTE EUROPEO,Araba/Álava,2022,Holanda,0
Araba,CONTINENTE ASIÁTICO,Araba/Álava,2022,India,0
Araba,CONTINENTE ASIÁTICO,Araba/Álava,2022,Irán,0
Araba,CONTINENTE EUROPEO,Araba/Álava,2022,Italia,20
Araba,CONTINENTE EUROPEO,Araba/Álava,2022,Lituania,0
Araba,CONTINENTE AFRICANO,Araba/Álava,2022,Mali,0
Araba,CONTINENTE AFRICANO,Araba/Álava,2022,Marruecos,1230
Araba,CONTINENTE AFRICANO,Araba/Álava,2022,Nigeria,110
Araba,CONTINENTE ASIÁTICO,Araba/Álava,2022,Paquistán,80
Araba,CONTINENTE AMERICANO,Araba/Álava,2022,Paraguay,170
Araba,CONTINENTE AMERICANO,Araba/Álava,2022,Perú,150
Araba,CONTINENTE EUROPEO,Araba/Álava,2022,Polonia,0
Araba,CONTINENTE EUROPEO,Araba/Álava,2022,Portugal,130
Araba,CONTINENTE EUROPEO,Araba/Álava,2022,Reino Unido,0
Araba,CONTINENTE AMERICANO,Araba/Álava,2022,Rep. Dominicana,270
Araba,CONTINENTE AFRICANO,Araba/Álava,2022,Resto África,240
Araba,CONTINENTE AMERICANO,Araba/Álava,2022,Resto América,20
Araba,CONTINENTE ASIÁTICO,Araba/Álava,2022,Resto de Asia,0
Araba,CONTINENTE EUROPEO,Araba/Álava,2022,Resto de Europa,180
Araba,CONTINENTE EUROPEO,Araba/Álava,2022,Rumanía,190
Araba,CONTINENTE EUROPEO,Araba/Álava,2022,Rusia,60
Araba,CONTINENTE AFRICANO,Araba/Álava,2022,Senegal,60
Araba,CONTINENTE EUROPEO,Araba/Álava,2022,Ucrania,70
Araba,CONTINENTE AMERICANO,Araba/Álava,2022,Uruguay,20
Araba,CONTINENTE AMERICANO,Araba/Álava,2022,Venezuela,100
Bizkaia,CONTINENTE EUROPEO,Bizkaia,2022,Alemania,10
Bizkaia,CONTINENTE AFRICANO,Bizkaia,2022,Argelia,2610
Bizkaia,CONTINENTE AMERICANO,Bizkaia,2022,Argentina,90
Bizkaia,CONTINENTE ASIÁTICO,Bizkaia,2022,Bangladesh,20
Bizkaia,CONTINENTE EUROPEO,Bizkaia,2022,Bélgica,10
Bizkaia,CONTINENTE AMERICANO,Bizkaia,2022,Bolivia,800
Bizkaia,CONTINENTE AMERICANO,Bizkaia,2022,Brasil,190
Bizkaia,CONTINENTE EUROPEO,Bizkaia,2022,Bulgaría,50
Bizkaia,CONTINENTE AFRICANO,Bizkaia,2022,Camerún,100
Bizkaia,CONTINENTE AMERICANO,Bizkaia,2022,Chile,60
Bizkaia,CONTINENTE ASIÁTICO,Bizkaia,2022,China,1110
Bizkaia,CONTINENTE AMERICANO,Bizkaia,2022,Colombia,1540
Bizkaia,CONTINENTE AMERICANO,Bizkaia,2022,Cuba,120
Bizkaia,CONTINENTE AMERICANO,Bizkaia,2022,Ecuador,340
Bizkaia,CONTINENTE ASIÁTICO,Bizkaia,2022,Filipinas,10
Bizkaia,CONTINENTE EUROPEO,Bizkaia,2022,Francia,220
Bizkaia,CONTINENTE AFRICANO,Bizkaia,2022,Gambia,50
Bizkaia,CONTINENTE AFRICANO,Bizkaia,2022,Ghana,90
Bizkaia,CONTINENTE AFRICANO,Bizkaia,2022,Guinea Bisau,80
Bizkaia,CONTINENTE AFRICANO,Bizkaia,2022,Guinea Ecuatorial,100
Bizkaia,CONTINENTE EUROPEO,Bizkaia,2022,Holanda,0
Bizkaia,CONTINENTE ASIÁTICO,Bizkaia,2022,India,10
Bizkaia,CONTINENTE ASIÁTICO,Bizkaia,2022,Irán,150
Bizkaia,CONTINENTE EUROPEO,Bizkaia,2022,Italia,40
Bizkaia,CONTINENTE EUROPEO,Bizkaia,2022,Lituania,0
Bizkaia,CONTINENTE AFRICANO,Bizkaia,2022,Mali,20
Bizkaia,CONTINENTE AFRICANO,Bizkaia,2022,Marruecos,7430
Bizkaia,CONTINENTE AFRICANO,Bizkaia,2022,Nigeria,180
Bizkaia,CONTINENTE ASIÁTICO,Bizkaia,2022,Paquistán,90
Bizkaia,CONTINENTE AMERICANO,Bizkaia,2022,Paraguay,300
Bizkaia,CONTINENTE AMERICANO,Bizkaia,2022,Perú,240
Bizkaia,CONTINENTE EUROPEO,Bizkaia,2022,Polonia,110
Bizkaia,CONTINENTE EUROPEO,Bizkaia,2022,Portugal,170
Bizkaia,CONTINENTE EUROPEO,Bizkaia,2022,Reino Unido,40
Bizkaia,CONTINENTE AMERICANO,Bizkaia,2022,Rep. Dominicana,200
Bizkaia,CONTINENTE AFRICANO,Bizkaia,2022,Resto África,600
Bizkaia,CONTINENTE AMERICANO,Bizkaia,2022,Resto América,640
Bizkaia,CONTINENTE ASIÁTICO,Bizkaia,2022,Resto de Asia,100
Bizkaia,CONTINENTE EUROPEO,Bizkaia,2022,Resto de Europa,420
Bizkaia,CONTINENTE EUROPEO,Bizkaia,2022,Rumanía,890
Bizkaia,CONTINENTE EUROPEO,Bizkaia,2022,Rusia,40
Bizkaia,CONTINENTE AFRICANO,Bizkaia,2022,Senegal,220
Bizkaia,CONTINENTE EUROPEO,Bizkaia,2022,Ucrania,60
Bizkaia,CONTINENTE AMERICANO,Bizkaia,2022,Uruguay,0
Bizkaia,CONTINENTE AMERICANO,Bizkaia,2022,Venezuela,390
Gipuzkoa,CONTINENTE EUROPEO,Gipuzkoa,2022,Alemania,100
Gipuzkoa,CONTINENTE AFRICANO,Gipuzkoa,2022,Argelia,1950
Gipuzkoa,CONTINENTE AMERICANO,Gipuzkoa,2022,Argentina,100
Gipuzkoa,CONTINENTE ASIÁTICO,Gipuzkoa,2022,Bangladesh,10
Gipuzkoa,CONTINENTE EUROPEO,Gipuzkoa,2022,Bélgica,10
Gipuzkoa,CONTINENTE AMERICANO,Gipuzkoa,2022,Bolivia,160
Gipuzkoa,CONTINENTE AMERICANO,Gipuzkoa,2022,Brasil,250
Gipuzkoa,CONTINENTE EUROPEO,Gipuzkoa,2022,Bulgaría,40
Gipuzkoa,CONTINENTE AFRICANO,Gipuzkoa,2022,Camerún,30
Gipuzkoa,CONTINENTE AMERICANO,Gipuzkoa,2022,Chile,70
Gipuzkoa,CONTINENTE ASIÁTICO,Gipuzkoa,2022,China,20
Gipuzkoa,CONTINENTE AMERICANO,Gipuzkoa,2022,Colombia,970
Gipuzkoa,CONTINENTE AMERICANO,Gipuzkoa,2022,Cuba,120
Gipuzkoa,CONTINENTE AMERICANO,Gipuzkoa,2022,Ecuador,280
Gipuzkoa,CONTINENTE ASIÁTICO,Gipuzkoa,2022,Filipinas,0
Gipuzkoa,CONTINENTE EUROPEO,Gipuzkoa,2022,Francia,1010
Gipuzkoa,CONTINENTE AFRICANO,Gipuzkoa,2022,Gambia,30
Gipuzkoa,CONTINENTE AFRICANO,Gipuzkoa,2022,Ghana,0
Gipuzkoa,CONTINENTE AFRICANO,Gipuzkoa,2022,Guinea Bisau,20
Gipuzkoa,CONTINENTE AFRICANO,Gipuzkoa,2022,Guinea Ecuatorial,10
Gipuzkoa,CONTINENTE EUROPEO,Gipuzkoa,2022,Holanda,80
Gipuzkoa,CONTINENTE ASIÁTICO,Gipuzkoa,2022,India,30
Gipuzkoa,CONTINENTE ASIÁTICO,Gipuzkoa,2022,Irán,10
Gipuzkoa,CONTINENTE EUROPEO,Gipuzkoa,2022,Italia,80
Gipuzkoa,CONTINENTE EUROPEO,Gipuzkoa,2022,Lituania,20
Gipuzkoa,CONTINENTE AFRICANO,Gipuzkoa,2022,Mali,50
Gipuzkoa,CONTINENTE AFRICANO,Gipuzkoa,2022,Marruecos,6360
Gipuzkoa,CONTINENTE AFRICANO,Gipuzkoa,2022,Nigeria,70
Gipuzkoa,CONTINENTE ASIÁTICO,Gipuzkoa,2022,Paquistán,190
Gipuzkoa,CONTINENTE AMERICANO,Gipuzkoa,2022,Paraguay,40
Gipuzkoa,CONTINENTE AMERICANO,Gipuzkoa,2022,Perú,190
Gipuzkoa,CONTINENTE EUROPEO,Gipuzkoa,2022,Polonia,80
Gipuzkoa,CONTINENTE EUROPEO,Gipuzkoa,2022,Portugal,370
Gipuzkoa,CONTINENTE EUROPEO,Gipuzkoa,2022,Reino Unido,10
Gipuzkoa,CONTINENTE AMERICANO,Gipuzkoa,2022,Rep. Dominicana,500
Gipuzkoa,CONTINENTE AFRICANO,Gipuzkoa,2022,Resto África,430
Gipuzkoa,CONTINENTE AMERICANO,Gipuzkoa,2022,Resto América,1420
Gipuzkoa,CONTINENTE ASIÁTICO,Gipuzkoa,2022,Resto de Asia,210
Gipuzkoa,CONTINENTE EUROPEO,Gipuzkoa,2022,Resto de Europa,340
Gipuzkoa,CONTINENTE EUROPEO,Gipuzkoa,2022,Rumanía,630
Gipuzkoa,CONTINENTE EUROPEO,Gipuzkoa,2022,Rusia,120
Gipuzkoa,CONTINENTE AFRICANO,Gipuzkoa,2022,Senegal,370
Gipuzkoa,CONTINENTE EUROPEO,Gipuzkoa,2022,Ucrania,200
Gipuzkoa,CONTINENTE AMERICANO,Gipuzkoa,2022,Uruguay,20
Gipuzkoa,CONTINENTE AMERICANO,Gipuzkoa,2022,Venezuela,150
Araba,CONTINENTE EUROPEO,Araba/Álava,2023,Alemania,0
Araba,CONTINENTE AFRICANO,Araba/Álava,2023,Argelia,580
